category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
Chemistry,Short Answer,Identify all of the following three mechanistic steps that occur in the aldol reaction of acetaldehyde: 1) Carbon-carbon sigma bond formation; 2) Alpha hydrogen deprotonation; 3) Alpha-hydroxy aldehyde formation.,1 AND 2,Short Answer,"Identify all of the following three statements are true regarding thermodynamic potentials: 1) At constant volume, systems tend to maximize Helmholtz free energy; 2) At constant pressure, Gibbs free energy is proportional to global change in entropy; 3) The partial derivative of entropy with respect to volume is equal to the partial derivative of pressure with respect to temperature.",2 AND 3,SBST
Math,Short Answer,Raymond is standing at the origin of the 2D plane. What is the minimum distance he needs to travel in order to go to the line with equation 3x + 4y = 12?,12/5,Short Answer,"What is the line integral of f(x, y) = xy – x – y + 1 along the contour defined by the circle x squared plus y squared equals 16 going counterclockwise?",8π,SBST
Math,Short Answer,"A square ABCD has a side length of 6, and M is the midpoint of side AB. What is the volume of the figure made by rotating AMCD about CD?",144π,Short Answer,"A modified game of Nim starts with k stones, where k is greater than 0. Each turn, one of two players can either take 3, 5, or 6 stones. The first player to not be able to move loses. Assuming optimal play, what is the 2020th smallest value for k such that the first player wins?",3030,SBST
Earth and Space,Multiple Choice,"In oceanography, which of the following dimensionless numbers is most useful for quantifying water stratification? W) Reynolds number X) Darcy number Y) Prandtl number Z) Richardson number",Z) RICHARDSON NUMBER,Short Answer,"Identify all of the following three statements about extraterrestrial polyaromatic hydrocarbons, or PAH [P-A-H] that are true: 1) PAH can undergo hydrogenation in the interstellar medium; 2) PAH can be identified via their UV absorption spectra; 3) PAH are rarely found on the surface of interstellar ice grains.",ALL,SBST
Physics,Multiple Choice,"Which of the following statements is NOT true regarding antiferromagnetism? W) Magnetic susceptibility for antiferromagnets always decreases as a function of temperature X) Without an applied magnetic field, every orbiting electron in an antiferromagnet has a magnetic moment in a random direction Y) In higher-dimension models, antiferromagnets have multiple ground states Z) At very low temperatures, neighboring magnetic moments can become skew to each other","W) MAGNETIC SUSCEPTIBILITY FOR ANTIFERROMAGNETS ALWAYS 
DECREASES AS A FUNCTION OF TEMPERATURE",Multiple Choice,Which of the following particles is an eigenstate of CP? W) Omega baryon X) Pi zero meson Y) Sigma zero baryon Z) Neutral kaon,X) PI ZERO MESON,SBST
Chemistry,Short Answer,The Zimmerman–Traxler model is used to predict the stereochemistry of what organic reaction?,ALDOL REACTION,Short Answer,Identify all of the following three statements that are true regarding the Suzuki coupling mechanism: 1) It employs organoboron compounds; 2) It involves a transmetallation step; 3) It requires basic conditions.,ALL,SBST
Biology,Multiple Choice,Which of the following is NOT a human physiological response to pregnancy? W) Retention of salt and water in the kidneys X) Breast enlargement and development of a mature glandular structure Y) Hyperventilation Z) Increased secretion of luteinizing hormone and follicle-stimulating hormone,"Z) INCREASED SECRETION OF LUTEINIZING HORMONE AND FOLLICLE-
STIMULATING HORMONE",Short Answer,"What animal hormone is characterized by its minute-to-minute pulses of secretion, paradoxical to the standard model of hormonal regulation?","SOMATOTROPIN (ACCEPT: GROWTH HORMONE, HUMAN GROWTH",SBST
Earth and Space,Short Answer,Identify all of the following three statements regarding the lunar KREEP [creep] that are true: 1) The distribution of KREEP is uniform throughout a layer beneath the lunar crust; 2) The deposition of KREEP is attributed to the presence of a lunar magma ocean shortly after the moon’s formation; 3) KREEP is heat-generating due to the presence of radioactive isotopes.,2 AND 3,Short Answer,Order the following four layers of an idealized ophiolite sequence from topmost to bottommost: 1) Sheet dike complex; 2) Pillow basalts; 3) Depleted harzburgite; 4) Layered gabbro.,"2, 1, 4, 3",SBST
Physics,Multiple Choice,Which of the following pairs of thermodynamic variables is NOT a conjugate variable pair? W) Temperature and entropy X) Volume and pressure Y) Helmholtz free energy and enthalpy Z) Chemical potential and particle number,Y) HELMHOLTZ FREE ENERGY AND ENTHALPY,Short Answer,A particle moving in two dimensions has a potential energy equal to the expression x2t + y2t. Identify all of the following three quantities that will be conserved in this system: 1) Linear momentum; 2) Angular momentum; 3) Energy.,2 ONLY,SBST
Biology,Short Answer,What nucleobase is most common in primers used by reverse transcriptase to make cDNA from mRNA?,THYMINE,Short Answer,Rank the following four molecules in chronological order in the catecholamine biosynthetic pathway: 1) Dopamine; 2) L-Dopa; 3) Epinephrine; 4) Norepinephrine.,"2, 1, 4, 3",SBST
Chemistry,Multiple Choice,What functional group is formed by the reaction of acid anhydrides with excess methylamine? W) Primary amide X) Secondary amide Y) Enamine Z) Imine,X) SECONDARY AMIDE,Short Answer,"Cyclobutadiene is a molecule of great interest to scientists. Once isolated, scientists discovered that the structure of cyclobutadiene was not perfectly square- like, but rather a rapidly-interconverting equilibrium between two rectangular forms. What effect likely causes this phenomenon?",PSEUDO-JAHN–TELLER EFFECT,SBST
Math,Short Answer,Let f be a permutation of the first 15 positive integers. How many different values are possible for the sum of the first 11 elements of f?,45,Short Answer,"A monic cubic P(x) has roots of 1, r, and r squared, where r is a positive integer greater than 1. Given that P(3) = –2, at what x value between 1 and r is there a local maximum?",7 MINUS SQUARE ROOT 7 ALL OVER 3,SBST
Biology,Multiple Choice,What post-translational histone modification demarcates large chromatin domains around sites of DNA breakage? W) Methylation X) Acetylation Y) Phosphorylation Z) Sumoylation [soo-moy-LAY-shun],Y) HISTONE PHOSPHORYLATION,Short Answer,"Rank the following four steps of X-chromosome inactivation in chronological order: 1) Pluripotency factors bind to the X-inactivation centers, 2) CTCF joins the two X chromosomes, 3) CTCF and the pluripotency factors move to one of the two X chromosomes, 4) mRNA recruits compaction proteins to form a Barr body.","1, 2, 3, 4",SBST
Earth and Space,Short Answer,"Neutron star glitches, characterized by a slight, but sudden, increase in rotational speed, are thought to be caused by what phenomenon occurring in the solid crust of the neutron star?",STARQUAKE,Short Answer,Shown in the image is an aerial photograph of a polynya [poh-LIH-nia] off the coast of Antarctica. Answer the following two questions about the image: 1) The formation of coastal polynyas is primarily driven by what winds that flow out from the Antarctic interior? 2) Polynyas are thought to drive the formation of what dense water mass via brine rejection and surface cooling?,1 – KATABATIC WINDS; 2 – ANTARCTIC BOTTOM WATER (ACCEPT:,SBST
Math,Multiple Choice,Which of the following is not an ideal of the ring of integers under addition and multiplication? W) The even integers X) The odd integers Y) The multiples of 3 Z) The integers,X) THE ODD INTEGERS,Short Answer,"A cubic P has P(1) = 1, P(2) = 1/2, P(3) = 1/3, and P(4) = 1/4. What is P(5)?",0,SBST
Chemistry,Short Answer,Rank the following three inorganic azides from least to most stable: 1) Cupric azide; 2) Sodium azide; 3) Mercuric azide.,"2, 1, 3",Short Answer,"What is the metal-ligand bond order in Co(H2O)62+, assuming no pi interactions?",5/6,SBST
Physics,Multiple Choice,Which of the following statements about kaons is FALSE? W) Neutral kaons are their own antiparticles X) Kaons can be made of bound states of up quarks and strange antiquarks Y) Some kaons can decay into two neutral pions Z) All kaons have a spin of ½,W) NEUTRAL KAONS ARE THEIR OWN ANTIPARTICLES,Short Answer,"Two rockets are flying directly towards each other. Relative to an observer at rest, they are each flying at 0.5c. If the real wavelength of a light on one rocket is 420 nanometers, what is the wavelength, in nanometers, of the light when observed on the other ship?",140,SBST
Energy,Short Answer,Researchers at Lawrence Berkeley National Lab are studying the effects of warming climate on the annual variation of the Intertropical Convergence Zone. Identify all of the following three statements regarding the annual variation of the ITCZ that are true: 1) The ITCZ is pulled significantly towards Asia in northern hemisphere summer months; 2) The ITCZ is located in the northern hemisphere for much of the year; 3) The ITCZ is predicted to contract towards the equator in summer months due to warming global climate.,ALL,Multiple Choice,"Scientists at Brookhaven National Lab are developing a model for the negative thermal expansion of materials like scandium fluoride. Which of the following statements does not accurately describe the mechanism behind negative thermal expansion of scandium fluoride? W) Fluorine atoms bound to two scandium atoms oscillate perpendicularly to its bonds, causing the scandium atoms to approach each other X) Heat-induced shrinkage of scandium fluoride resembles the behavior of soft-matter polymers Y) The material shrinks with increasing temperature due to the shrinkage of the scandium-to- fluorine bonds themselves Z) Heat-induced shrinkage of scandium fluoride can be observed at room temperature",Y) THE MATERIAL SHRINKS WITH INCREASING TEMPERATURE DUE TO,SBST
Math,Short Answer,"Two arithmetic sequences are such that the nth term of the second sequence is the average of the first n terms of the first one. If the first term of the second sequence is 3 and the fourth term is 21, what is the third term of the first sequence?",27,Short Answer,What is the coefficient of sine of 8t in the Fourier series expansion of f(t) = t over the interval from –π to π?,-1/4,SBST
Earth and Space,Multiple Choice,Which of the following types of crystal zoning is not correctly matched with its composition? W) Normally-zoned olivine with magnesium rich core and iron rich rim X) Reverse-zoned plagioclase with calcium rich core and sodium rich rim Y) Normally-zoned hornblende with magnesium rich core and iron rich rim Z) Reversed-zoned orthopyroxene with iron rich core and magnesium rich rim,"X) REVERSE-ZONED PLAGIOCLASE WITH CALCIUM RICH CORE AND 
SODIUM RICH RIM",Short Answer,Identify all of the following four conditions that are associated with aragonite seas: 1) High magnesium content in calcite; 2) Icehouse climatic episode; 3) Relatively slow seafloor spreading rate; 4) Greater O18 content in ice caps.,"1, 2, 3",SBST
